deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
9.532323,2.932630,0.596923,6.495713,0.117383,1.558391
3.613915,0.593903,0.325764,5.653228,0.175284,0.650714
2.013334,-3.795480,-2.166164,9.968811,-0.688296,0.528401
9.351690,-1.509279,-0.320023,6.174679,-0.067188,1.540686
6.599181,-8.877982,-1.863168,5.282866,-0.282458,2.430554
1.889468,-4.265507,-2.307617,5.545665,-0.664877,1.061600
5.958841,-2.358892,-0.753872,9.020949,-0.225823,0.727537
7.218482,-10.495549,-1.936657,7.914661,-0.253187,1.891493
2.207865,-2.319629,-1.620158,8.019603,-0.735443,0.446587
5.729748,7.230945,1.801422,9.835947,0.327562,1.077925
7.896067,-6.887202,-1.434520,8.425768,-0.245875,1.356917
0.542229,8.564794,3.015143,7.205443,0.435382,1.799167
1.656443,-0.828812,-0.927866,9.370834,-0.768291,0.204931
5.006270,-6.794122,-1.871525,6.096755,-0.364528,1.608988
0.221153,-4.031557,-3.031992,7.482142,-0.779977,0.819313
0.722279,-0.083092,-0.229077,5.176758,-0.561326,0.140751
5.316272,5.275646,1.563125,6.282066,0.359806,1.322852
7.881771,0.350648,0.088918,6.000956,0.022520,1.315152
1.946385,-2.904373,-1.960763,5.170075,-0.759983,0.798090
4.719419,-0.393841,-0.166517,9.075227,-0.070136,0.522444
11.093048,-7.529882,-1.192702,5.687172,-0.166027,2.503213
4.571048,8.099958,2.114036,7.459733,0.358364,1.513253
5.734433,1.153098,0.396874,5.575939,0.133995,1.055927
3.721077,4.301662,1.715279,8.557818,0.488814,0.753684
1.606913,0.008840,0.011002,8.573714,0.013682,0.187427
1.846231,6.819852,2.612838,7.783498,0.500122,1.228565
4.191444,-0.586484,-0.278043,8.413898,-0.130238,0.504634
12.915269,2.247281,0.344554,9.309913,0.052249,1.415094
1.093861,-11.336968,-2.949216,6.516180,-0.336305,2.589434
6.686062,-8.035520,-1.753616,9.417356,-0.286086,1.266119
3.015755,0.773008,0.501842,5.063214,0.308803,0.621376
8.504129,-9.473751,-1.678560,6.258327,-0.229699,2.294220
5.805371,0.106088,0.036544,6.567529,0.012576,0.884147
2.404214,0.409175,0.337151,5.852915,0.268527,0.418659
5.991843,11.534918,2.183416,9.264265,0.266576,1.726060
0.286441,8.331695,3.072860,6.679400,0.447126,1.918765
6.579993,-3.200410,-0.905393,7.003133,-0.234712,1.081381
0.842036,-0.003193,-0.007583,7.564580,-0.018020,0.111314
4.237547,0.619176,0.290180,5.953448,0.134221,0.721868
2.866110,1.174698,0.777951,6.337008,0.455394,0.501342
1.912243,-5.243526,-2.442196,9.746490,-0.592590,0.744311
2.341199,7.115079,2.505816,5.715528,0.469432,1.728578
2.203479,3.327839,1.971875,5.920259,0.696079,0.797182
2.957524,5.304935,2.124420,6.256857,0.521995,1.180523
1.230303,3.917158,2.532945,6.477149,0.748845,0.841474
0.267592,-6.961285,-3.064751,9.975901,-0.520911,1.070887
3.811289,-0.813873,-0.420766,8.678190,-0.211157,0.452412
0.028870,-14.673706,-3.137658,8.878157,-0.266139,2.592950
2.130119,9.070296,2.680261,5.298130,0.395873,2.420813
5.098851,-12.213346,-2.350622,7.511720,-0.271999,2.244005
3.838455,0.490149,0.254014,7.617585,0.130183,0.509354
6.354515,3.372177,0.975770,5.854125,0.254961,1.278990
0.087243,-7.560578,-3.118515,8.369494,-0.486579,1.408742
4.890421,-3.573296,-1.262033,6.308791,-0.371539,1.026857
3.052683,-0.460648,-0.299539,8.767369,-0.190979,0.353449
0.823958,-0.021967,-0.053308,5.190253,-0.128631,0.158826
3.960652,-1.908474,-0.898059,6.007383,-0.376151,0.757031
12.686506,2.885755,0.447322,9.143797,0.068076,1.434818
1.176664,0.177787,0.299920,9.888557,0.465373,0.120795
1.455489,4.232356,2.479140,8.063351,0.701661,0.727582
5.080747,-0.025897,-0.010194,9.567284,-0.004023,0.531063
5.988931,3.841077,1.140559,6.550014,0.294669,1.147426
0.432535,12.042100,3.069786,6.512664,0.320306,2.841722
5.680569,-0.582953,-0.204528,5.671371,-0.071397,1.008639
5.084630,1.596330,0.608414,5.086045,0.221135,1.064171
3.132054,1.500797,0.893696,9.166129,0.461786,0.391811
8.853268,0.215583,0.048692,8.533366,0.010985,1.037898
3.641267,-4.928078,-1.868898,8.686144,-0.483484,0.819597
4.824745,12.505566,2.405168,5.529907,0.271529,3.124377
3.717640,4.868019,1.837187,9.331181,0.478722,0.758716
3.596462,1.082547,0.584754,6.508277,0.297824,0.585394
0.034978,6.144257,3.130207,9.135548,0.577063,1.052669
7.161064,2.263243,0.612229,7.423523,0.159137,1.027650
14.266355,-0.084790,-0.011887,5.735620,-0.001676,2.487384
8.404779,-8.094923,-1.533242,9.113055,-0.233466,1.415074
7.566846,-5.525581,-1.261463,7.417993,-0.246650,1.350894
3.298803,1.876175,1.034240,7.970384,0.480361,0.498042
3.476964,-0.190637,-0.109548,7.838124,-0.062815,0.444485
3.228164,2.070166,1.140445,8.413878,0.512802,0.481456
6.631533,10.204447,1.989029,6.607241,0.268909,2.184640
7.929815,3.239560,0.775675,5.452889,0.174787,1.610999
4.318845,2.224493,0.951256,8.167389,0.360531,0.617845
3.897046,0.712852,0.361842,7.076793,0.179705,0.562882
3.521535,-3.032449,-1.421824,7.179590,-0.511749,0.705205
2.134979,5.028715,2.338601,8.051425,0.593020,0.861954
5.550839,3.419990,1.104378,9.476277,0.311343,0.724265
1.849044,0.027727,0.029989,8.604160,0.032411,0.214933
2.548785,0.098216,0.077031,5.120475,0.060302,0.498256
1.525282,14.545021,2.932624,8.300577,0.265581,2.597660
0.573776,7.579569,2.990480,5.138941,0.483223,2.218010
10.453463,-4.439638,-0.803241,6.117293,-0.136829,1.907434
1.982507,-0.136684,-0.137673,7.376086,-0.137584,0.269626
2.935040,1.279393,0.822139,5.762992,0.463007,0.571534
4.772195,-0.026424,-0.011074,5.629131,-0.004651,0.847785
5.148396,-5.740032,-1.679362,6.884464,-0.368549,1.263312
3.103378,3.372416,1.653839,6.557751,0.570889,0.785366
1.950567,4.927153,2.387691,8.977324,0.611946,0.757925
8.325228,-2.310972,-0.541539,7.391696,-0.123213,1.183289
6.007660,6.415339,1.636406,9.300386,0.320713,1.059329
0.392465,-5.746011,-3.005200,7.143645,-0.605957,1.214259
7.503538,11.332185,1.971863,8.610210,0.240625,1.866537
3.015964,9.735337,2.540754,6.963019,0.358668,1.946642
4.850347,-6.642281,-1.880146,8.772117,-0.374267,1.091391
2.159685,6.649249,2.513488,9.976585,0.498342,0.925965
5.514839,-1.461740,-0.518196,6.732240,-0.177744,0.857012
3.795943,-8.595510,-2.309867,6.455740,-0.371356,1.837641
