deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
3.096145,-10.449761,-2.565496,9.111785,-0.338370,1.600251
6.574765,-3.501810,-0.978794,5.554348,-0.247272,1.396214
3.795256,12.214924,2.539093,8.816200,0.290197,1.928776
4.454725,-3.498994,-1.331620,5.950934,-0.411313,1.026026
0.265423,-6.287137,-3.057209,8.306810,-0.565831,1.159010
0.948422,7.399843,2.886647,8.029146,0.488765,1.352051
13.340607,-4.784065,-0.688648,8.982487,-0.094995,1.609403
10.044104,-3.416952,-0.655826,8.161689,-0.120846,1.323495
3.808588,6.192625,2.038812,5.539451,0.438252,1.570663
0.600046,4.458731,2.874044,6.022792,0.722297,1.083109
12.144669,-4.459118,-0.703771,6.032850,-0.106174,2.189399
9.061151,-9.426326,-1.610296,6.220327,-0.217085,2.347550
7.936140,-2.629858,-0.639978,7.177340,-0.149385,1.184970
2.155531,9.172591,2.679975,8.168380,0.391875,1.587820
8.319633,7.479376,1.464528,9.069403,0.234626,1.351077
11.232824,0.764841,0.135970,5.112180,0.024120,2.204052
4.111960,-5.933568,-1.929568,6.405274,-0.427360,1.322949
8.971318,-5.173692,-1.046211,7.643369,-0.190623,1.418756
1.779787,13.035837,2.870210,6.612247,0.292576,2.882004
5.649814,8.673074,1.986847,6.231861,0.313132,1.969273
4.578566,10.792911,2.339174,8.782455,0.304322,1.695990
9.181906,2.412286,0.513831,6.374744,0.106646,1.505746
1.912717,7.118418,2.616594,7.470590,0.482719,1.336628
9.215895,-3.998067,-0.818640,7.811956,-0.157172,1.322570
7.392513,-3.140047,-0.803336,6.196115,-0.192308,1.331780
2.402838,12.560756,2.763565,6.246369,0.298048,2.880294
4.433868,9.181547,2.241827,5.360858,0.339577,2.367490
14.023619,2.336848,0.330239,6.888337,0.046203,2.073330
2.546867,-11.511005,-2.706099,6.144871,-0.319908,2.658706
7.687077,5.427171,1.229499,6.176574,0.240418,1.623838
11.978684,8.577629,1.242866,9.484545,0.156759,1.658057
4.692324,-9.112907,-2.190584,8.000921,-0.333965,1.578275
4.574999,-11.338050,-2.374538,7.055917,-0.294579,2.218432
1.484595,11.062243,2.874779,5.114338,0.341284,3.165050
7.443805,-7.745686,-1.610540,7.289496,-0.262293,1.645932
0.684329,-10.193887,-3.007531,6.743270,-0.372414,2.283506
0.024991,13.643267,3.137929,8.677269,0.285182,2.466891
0.101192,12.562048,3.125482,6.599130,0.308240,2.975013
6.476932,7.141012,1.668249,9.225770,0.298152,1.176774
6.919952,-10.332914,-1.961393,5.824277,-0.261158,2.520191
0.739495,10.715296,3.003785,7.284164,0.355714,2.219866
3.692055,-6.737399,-2.138989,7.228672,-0.428329,1.296149
1.487795,-10.380369,-2.856876,8.077249,-0.361046,1.873450
0.303803,-10.262580,-3.082404,5.008498,-0.371366,3.160742
12.487061,2.093053,0.332148,9.538947,0.052169,1.333444
8.174351,7.111195,1.431914,5.505204,0.237720,2.146836
4.350770,-11.467536,-2.416349,7.568483,-0.295974,2.094091
2.400321,-9.385194,-2.640815,5.307957,-0.380548,2.487374
11.312050,-9.454928,-1.392418,7.475798,-0.172283,2.140916
7.976415,-5.643423,-1.231502,6.670828,-0.232190,1.561551
11.036999,6.379712,1.048216,7.601192,0.155742,1.756444
6.732646,-3.945558,-1.060174,5.694534,-0.253598,1.436709
0.561114,6.883363,2.978918,8.391318,0.523532,1.229916
11.196892,-9.399679,-1.396722,5.116776,-0.174150,3.103304
9.428591,-5.097535,-0.991267,7.369491,-0.175667,1.515722
