deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
29.877066,16.520735,1.010221,9.328060,0.056625,3.820371
24.875189,-33.174046,-1.854797,8.906439,-0.077038,5.396517
24.737314,5.215522,0.415586,5.469483,0.032619,4.655650
18.795813,12.762815,1.193018,5.120798,0.098573,4.711156
23.602087,-21.415058,-1.473708,7.391901,-0.084150,4.727765
15.481261,-27.119997,-2.104183,9.353729,-0.110797,4.044425
9.093856,-14.996598,-2.051376,6.831289,-0.192609,3.079647
24.956163,-14.575428,-1.057205,8.489580,-0.069698,3.568123
11.127402,-18.429739,-2.055212,5.173244,-0.157746,4.995400
13.461905,16.720442,1.785887,7.006578,0.144127,3.512197
0.313850,-21.117907,-3.111871,7.281392,-0.187165,4.513610
8.276080,-22.246552,-2.429288,7.740581,-0.156660,3.974035
5.728447,-26.701797,-2.718931,7.919477,-0.142254,4.794620
20.881510,-9.342887,-0.841419,5.849372,-0.071300,4.028702
26.764088,0.771926,0.057667,6.826897,0.004297,3.922562
3.854089,16.830946,2.691378,7.455766,0.222082,3.197102
10.976239,-12.023546,-1.661804,5.135327,-0.179515,3.566699
29.587494,0.803062,0.054271,8.835090,0.003657,3.350506
11.544659,-20.693329,-2.123827,6.143547,-0.146372,4.690120
4.392368,29.580181,2.846766,7.866465,0.131534,5.470347
26.402765,6.240822,0.464220,5.236877,0.033892,5.227440
25.060455,-31.192688,-1.787962,9.994415,-0.077785,4.591051
19.109024,-3.207716,-0.332627,5.484203,-0.034172,3.549467
8.943755,13.004255,1.936670,5.838814,0.205850,3.176813
12.693019,-17.084654,-1.863647,5.895701,-0.149739,4.190718
27.706856,0.593112,0.042806,5.067409,0.003079,5.469328
48.710709,10.489642,0.424213,9.883591,0.016888,5.079424
20.537035,7.197828,0.674205,5.528045,0.060710,4.012187
13.858914,-22.367380,-2.032174,9.735126,-0.128520,3.230813
30.955839,-12.677178,-0.777380,7.439135,-0.045296,4.611889
2.071512,-20.847124,-2.943509,8.501566,-0.187769,3.644599
3.442524,-21.300940,-2.821136,6.048481,-0.181012,5.097346
14.716104,-12.240323,-1.387623,5.895067,-0.132855,3.522917
14.876941,-10.876825,-1.262616,6.002136,-0.127419,3.284260
6.874412,-19.116348,-2.451174,5.780641,-0.183217,4.577091
33.035469,-14.865894,-0.845704,9.153055,-0.045290,4.078279
24.086071,37.932999,2.010128,9.923097,0.074999,5.391092
18.961035,-24.773079,-1.835038,7.244562,-0.101479,4.975500
3.789764,-19.043339,-2.748711,6.109690,-0.199372,4.453392
14.896336,15.297544,1.597370,5.818743,0.133407,4.090809
7.413068,-14.732823,-2.209237,6.330776,-0.213364,3.221467
1.131425,20.785618,3.032834,8.294632,0.189558,3.811267
23.968489,-17.176300,-1.243587,9.927076,-0.078862,3.170820
0.699096,-16.389757,-3.056335,8.330216,-0.238967,3.012151
16.110806,-6.448625,-0.761473,5.427708,-0.085457,3.275771
5.577861,27.445017,2.740579,8.742588,0.139051,4.479340
26.697016,-29.482002,-1.669862,8.631588,-0.074420,5.190237
17.886711,13.748160,1.310629,7.804541,0.107624,3.108349
28.717882,18.297615,1.134578,8.712393,0.063028,4.126203
18.849913,5.230497,0.541343,5.149468,0.054608,3.845652
14.764782,11.078566,1.287434,5.418818,0.129320,3.653604
8.702177,-16.233953,-2.157456,6.584291,-0.189122,3.423916
22.937872,-8.197531,-0.686468,6.787871,-0.055217,3.660002
9.222904,21.605745,2.334681,8.081538,0.155329,3.689532
15.325939,-26.365803,-2.088509,6.789370,-0.112924,5.425472
16.396824,16.724930,1.590608,7.816104,0.121342,3.337473
1.108804,-19.964546,-3.030629,7.907227,-0.197155,3.837741
